state_id,age_range_id,gender_id,Population,Deaths,Probability
20,16,1,1229697,37752,0.030700246
20,16,2,1528086,32265,0.021114649
20,17,1,915839,44912,0.049039187
20,17,2,1272186,43817,0.034442291
20,18,1,617315,48592,0.078715081
20,18,2,996591,57683,0.057880314
21,1,2,624181,2694,0.004316056
21,1,1,652606,3449,0.005284965
21,4,2,3465600,324,9.34903E-05
21,4,1,3637616,453,0.000124532
21,2,2,2510574,385,0.000153351
21,2,1,2620435,495,0.0001889
21,3,2,3280254,273,8.32253E-05
21,3,1,3428676,336,9.7997E-05
21,5,2,3785023,777,0.000205283
21,5,1,3880779,1977,0.000509434
21,6,1,3807114,3775,0.000991565
21,6,2,3841365,1348,0.000350917
21,7,1,3697054,4089,0.001106016
21,7,2,3774359,1545,0.000409341
21,8,1,3666043,4626,0.001261851
21,8,2,3782530,2093,0.000553333
21,9,1,3836922,6184,0.001611709
21,9,2,3990461,3357,0.000841256
21,10,1,4081275,9497,0.002326969
21,10,2,4257727,5633,0.001323006
21,11,1,4086327,14341,0.003509509
21,11,2,4291802,8524,0.001986112
21,12,1,3849234,19898,0.00516934
21,12,2,4073381,12048,0.00295774
21,13,1,3297918,25265,0.007660894
21,13,2,3552100,15982,0.00449931
21,14,1,2605910,29171,0.01119417
21,14,2,2884770,20253,0.007020664
21,15,1,1985173,34970,0.017615593
21,15,2,2295901,26160,0.01139422
21,16,1,1534471,44056,0.028710872
21,16,2,1923617,36310,0.018875899
21,17,1,1220911,56846,0.046560314
21,17,2,1709702,53982,0.031573923
21,18,1,874482,68078,0.077849515
21,18,2,1440815,78871,0.054740546
22,1,2,1010538,6904,0.006832004
22,1,1,1060404,8879,0.008373224
22,4,2,5880809,858,0.000145898
22,4,1,6177671,1228,0.00019878
22,2,2,4159521,998,0.000239931
22,2,1,4356067,1334,0.00030624
22,3,2,5522227,673,0.000121871
22,3,1,5789486,887,0.000153209
22,5,2,6013648,1942,0.000322932
22,5,1,6331678,4966,0.00078431
22,6,2,5749822,2803,0.000487493
22,6,1,5899659,7871,0.001334145
22,7,2,5151078,3111,0.000603951
22,7,1,5196493,7998,0.001539115
22,8,1,5333652,8873,0.001663588
22,8,2,5369721,4375,0.000814754
22,9,1,5636527,11467,0.002034409
22,9,2,5703601,6601,0.001157339
22,10,1,6091663,17713,0.002907745
22,10,2,6187659,10930,0.001766419
22,11,1,6221261,27373,0.004399912
22,11,2,6368008,17243,0.002707754
22,12,1,5984023,39453,0.006593056
22,12,2,6178859,25112,0.004064181
22,13,1,5202904,49260,0.00946779
22,13,2,5446476,32165,0.005905653
22,14,1,4145683,57190,0.013795073
22,14,2,4440026,39659,0.008932155
22,15,1,3157735,64556,0.020443767
22,15,2,3533091,49253,0.013940484
22,16,1,2429834,77473,0.031884071
22,16,2,2922858,64988,0.022234402
22,17,1,1854958,94368,0.050873389
22,17,2,2487992,89629,0.036024634
22,18,1,1267309,104356,0.082344558
22,18,2,1993329,117489,0.058941098
23,1,2,571932,2598,0.004542498
23,1,1,598004,3523,0.005891265
23,4,2,3011292,355,0.00011789
23,4,1,3167135,567,0.000179026
23,2,2,2292062,483,0.000210727
23,2,1,2393321,593,0.000247773
23,3,2,2915100,338,0.000115948
23,3,1,3056023,403,0.000131871
23,5,2,3099244,874,0.000282004
23,5,1,3236186,2047,0.000632535
23,6,2,2947519,1047,0.000355214
23,6,1,3063576,3138,0.001024293
23,7,2,2892281,1156,0.000399685
23,7,1,2983944,2862,0.000959133
23,8,2,2932531,1529,0.000521393
23,8,1,3007882,3134,0.001041929
23,9,2,2999650,2348,0.000782758
23,9,1,3065687,4063,0.001325315
23,10,2,3212410,3699,0.001151472
23,10,1,3255038,6172,0.001896138
23,11,2,3275945,5835,0.001781165
23,11,1,3303526,9822,0.002973187
23,12,2,3125382,8567,0.002741105
23,12,1,3128236,14157,0.004525554
23,13,1,2642155,17924,0.006783856
23,13,2,2669353,11290,0.004229489
23,14,1,2069208,21609,0.010443126
23,14,2,2143615,14094,0.006574875
23,15,1,1550967,24998,0.016117687
23,15,2,1678885,18087,0.010773222
23,16,1,1194381,31602,0.026458894
23,16,2,1380890,24512,0.017750871
23,17,1,928680,40393,0.043495068
23,17,2,1189761,34607,0.029087355
23,18,1,659460,48816,0.074024202
23,18,2,995607,49958,0.050178434
24,1,2,340959,3102,0.009097868
24,1,1,357015,4014,0.011243225
24,4,2,1774673,354,0.000199473
24,4,1,1853445,626,0.000337749
24,2,2,1364721,600,0.00043965
24,2,1,1422042,765,0.000537959
24,3,2,1721762,333,0.000193407
24,3,1,1794556,409,0.000227912
24,5,2,1850641,977,0.000527925
24,5,1,1921707,2238,0.00116459
24,6,2,1851857,1343,0.000725218
24,6,1,1872445,3486,0.001861737
24,7,1,1614469,3496,0.002165418
24,7,2,1665255,1629,0.000978229
24,8,1,1570858,3943,0.002510093
24,8,2,1639731,2101,0.001281308
24,9,1,1588343,4851,0.003054126
24,9,2,1672591,3102,0.001854608
24,10,1,1652096,7266,0.00439805
24,10,2,1747345,4685,0.002681211
24,11,1,1659283,10631,0.006406984
24,11,2,1758684,6872,0.003907467
24,12,1,1597564,15185,0.009505097
24,12,2,1702227,9521,0.005593261
24,13,1,1400424,19244,0.013741553
24,13,2,1513169,11802,0.007799525
24,14,1,1153555,22137,0.019190242
24,14,2,1279211,14653,0.011454717
24,15,1,915541,24905,0.027202496
24,15,2,1058382,17718,0.016740648
24,16,1,693541,28117,0.040541223
24,16,2,877507,22321,0.025436834
24,17,1,497262,30563,0.061462569
24,17,2,716022,28769,0.040178933
24,18,1,311095,29493,0.094803838
24,18,2,538963,34926,0.064802222
25,1,2,627233,4084,0.006511137
25,1,1,659207,5323,0.008074854
25,4,2,3353096,537,0.00016015
25,4,1,3516154,789,0.000224393
25,2,2,2515254,747,0.000296988
25,2,1,2630271,910,0.000345972
25,3,2,3221271,442,0.000137213
25,3,1,3370661,568,0.000168513
25,5,2,3445285,1535,0.000445536
25,5,1,3623986,3744,0.001033117
25,6,2,3465216,1868,0.000539072
25,6,1,3500974,5542,0.001582988
25,7,1,3228627,5290,0.001638467
25,7,2,3251169,2087,0.000641923
25,8,1,3196768,5777,0.001807138
25,8,2,3207169,2828,0.000881775
25,9,1,3273297,7391,0.002257968
25,9,2,3302480,4130,0.001250575
25,10,1,3467471,10780,0.003108894
25,10,2,3532436,6790,0.001922186
25,11,1,3527130,16659,0.004723103
25,11,2,3623616,10388,0.00286675
25,12,1,3390465,24166,0.007127636
25,12,2,3537514,14733,0.004164789
25,13,1,2949801,29994,0.010168144
25,13,2,3147071,19127,0.006077715
25,14,1,2416290,36055,0.014921636
25,14,2,2645601,24943,0.009428103
25,15,1,1925809,41932,0.021773707
25,15,2,2174405,31228,0.01436163
25,16,1,1503750,50882,0.033836741
25,16,2,1813314,41394,0.022827817
25,17,1,1145138,60328,0.05268186
25,17,2,1531366,56315,0.036774357
25,18,1,763381,64612,0.084639256
25,18,2,1210462,73279,0.060538042
26,1,2,97326,555,0.005702484
26,1,1,101680,688,0.006766326
26,4,2,530906,78,0.000146919
26,4,1,561233,169,0.000301123
26,2,2,388919,118,0.000303405
26,2,1,408602,162,0.000396474
26,3,2,501356,81,0.000161562
26,3,1,527343,121,0.000229452
26,5,2,564282,309,0.000547599
26,5,1,607835,644,0.001059498
26,6,2,549772,350,0.000636628
26,6,1,602049,954,0.001584589
26,7,2,470091,340,0.000723264
26,7,1,499119,879,0.001761103
26,8,2,474021,439,0.000926119
26,8,1,494201,891,0.00180291
26,9,2,490965,612,0.001246525
26,9,1,498131,1149,0.002306622
26,10,1,549292,1580,0.00287643
26,10,2,552719,963,0.001742296
26,11,1,599065,2409,0.004021266
26,11,2,605389,1495,0.002469487
26,12,1,615593,3651,0.005930867
26,12,2,617260,2192,0.003551178
26,13,2,559481,2843,0.005081495
26,13,1,561761,4711,0.008386129
26,14,2,460139,3654,0.007941079
26,14,1,469089,5523,0.011773885
26,15,1,363758,6501,0.017871772
26,15,2,364013,4479,0.012304506
26,16,1,276335,7927,0.028686196
26,16,2,293699,6037,0.020555058
26,17,1,205047,9481,0.04623818
26,17,2,239128,7971,0.033333612
26,18,1,140297,10918,0.077820623
26,18,2,192927,10845,0.056212972
27,1,2,210627,1125,0.005341196
27,1,1,222413,1476,0.006636303
27,4,2,1049051,166,0.000158238
27,4,1,1099831,213,0.000193666
27,2,2,837315,216,0.000257967
27,2,1,876515,284,0.00032401
27,3,2,1038218,138,0.00013292
27,3,1,1084577,169,0.000155821
27,5,2,1093962,436,0.000398551
27,5,1,1150588,932,0.000810021
27,6,2,1080597,443,0.000409959
27,6,1,1135437,1259,0.001108824
27,7,2,973214,460,0.000472661
27,7,1,1020501,1078,0.001056344
27,8,2,975450,611,0.000626378
27,8,1,1011662,1185,0.00117134
27,9,2,967703,936,0.000967239
27,9,1,995942,1524,0.00153021
27,10,2,1023294,1491,0.001457059
27,10,1,1036353,2328,0.002246339
27,11,2,1059625,2327,0.00219606
27,11,1,1063100,3473,0.003266861
27,12,1,1027447,5458,0.005312196
27,12,2,1033994,3179,0.003074486
27,13,1,887130,6828,0.00769673
27,13,2,899767,4375,0.00486237
27,14,1,705199,8511,0.012068934
27,14,2,737344,5634,0.007640938
27,15,1,542896,10142,0.018681294
27,15,2,595598,7385,0.012399303
27,16,1,433352,12977,0.029945633
27,16,2,513341,9969,0.01941984
27,17,1,348314,16689,0.047913664
27,17,2,455245,14400,0.031631319
27,18,1,247027,19630,0.079464998
27,18,2,378681,20398,0.053865919
28,1,2,289829,1582,0.005458391
28,1,1,303642,1919,0.006319943
28,4,2,1418275,210,0.000148067
28,4,1,1490849,311,0.000208606
28,2,2,1148931,293,0.00025502
28,2,1,1204246,445,0.000369526
28,3,2,1416670,151,0.000106588
28,3,1,1485295,212,0.000142733
28,5,2,1320118,525,0.000397692
28,5,1,1418331,1273,0.000897534
28,6,2,1369731,735,0.000536602
28,6,1,1448840,2152,0.001485326
28,7,2,1503514,888,0.000590616
28,7,1,1588527,2328,0.001465509
28,8,2,1499119,1203,0.000802471
28,8,1,1595507,2534,0.00158821
28,9,2,1501906,1837,0.001223112
28,9,1,1602590,3340,0.002084126
28,10,2,1506711,2831,0.001878927
28,10,1,1606305,4939,0.003074759
28,11,2,1460536,4148,0.002840053
28,11,1,1528024,7231,0.004732256
28,12,2,1406240,5910,0.004202697
28,12,1,1420699,10050,0.007073983
28,13,1,1263018,13010,0.010300724
28,13,2,1291449,7729,0.00598475
28,14,1,1082583,16138,0.01490694
28,14,2,1112146,10165,0.009139987
28,15,1,876519,18618,0.02124084
28,15,2,896432,12504,0.013948632
28,16,1,651643,21028,0.032269203
28,16,2,678840,14941,0.022009605
28,17,1,449471,22647,0.050385898
28,17,2,500449,18443,0.036852906
28,18,1,265942,21745,0.081765949
28,18,2,339092,21101,0.06222795
29,1,2,114799,512,0.004459969
29,1,1,119957,617,0.00514351
29,4,2,730839,75,0.000102622
29,4,1,770737,110,0.000142721
29,2,2,481630,84,0.000174408
29,2,1,503277,106,0.00021062
29,3,2,662771,50,7.54408E-05
29,3,1,693056,82,0.000118317
29,5,2,771959,197,0.000255195
29,5,1,799917,431,0.000538806
29,6,2,680035,275,0.000404391
29,6,1,701909,811,0.00115542
29,7,2,604246,288,0.000476627
29,7,1,614652,774,0.001259249
29,8,1,667388,816,0.001222677
29,8,2,673736,424,0.000629327
29,9,1,760944,1113,0.001462657
29,9,2,776708,642,0.000826565
29,10,1,871202,1877,0.002154495
29,10,2,885441,1051,0.001186979
29,11,1,902310,2865,0.003175184
29,11,2,913809,1697,0.001857062
29,12,1,864320,4104,0.004748241
29,12,2,876403,2523,0.002878813
29,13,1,740473,5346,0.00721971
29,13,2,751581,3351,0.004458601
29,14,1,581871,6464,0.011108992
29,14,2,599461,4190,0.006989612
29,15,1,437919,7735,0.017663084
29,15,2,464294,5425,0.011684407
29,16,1,321335,9090,0.028288235
29,16,2,363823,7366,0.020246109
29,17,1,237041,11308,0.047704827
29,17,2,304750,9966,0.032702215
29,18,1,160935,12501,0.077677323
29,18,2,244921,14002,0.057169455
30,1,2,898952,4577,0.005091484
30,1,1,940976,5568,0.00591726
30,4,2,4935236,533,0.000107999
30,4,1,5172500,717,0.000138618
30,2,2,3671982,662,0.000180284
30,2,1,3833871,875,0.000228229
30,3,2,4742681,434,9.15094E-05
30,3,1,4962748,516,0.000103975
30,5,2,4725647,1138,0.000240814
30,5,1,5034216,2878,0.000571688
30,6,2,4328097,1881,0.000434602
30,6,1,4586072,5749,0.001253578
30,7,2,4605916,2223,0.00048264
30,7,1,4687172,6069,0.001294811
30,8,1,4952758,6667,0.001346119
30,8,2,5026946,3204,0.000637365
30,9,1,5326808,8877,0.001666476
30,9,2,5484784,5081,0.000926381
30,10,1,5654038,13560,0.002398286
30,10,2,5858447,8517,0.001453798
30,11,1,5563938,20184,0.003627646
30,11,2,5822584,12730,0.002186315
30,12,1,5154977,27990,0.005429704
30,12,2,5467299,17801,0.003255904
30,13,1,4360184,34949,0.008015487
30,13,2,4728773,22907,0.004844174
30,14,1,3436555,40846,0.01188574
30,14,2,3833742,28990,0.007561803
30,15,1,2629931,47860,0.018198196
30,15,2,3093361,36983,0.011955604
30,16,1,2040627,59882,0.029344902
30,16,2,2596327,50477,0.019441696
30,17,1,1598193,76163,0.047655696
30,17,2,2265517,73505,0.032445133
30,18,1,1123087,87193,0.077636906
30,18,2,1844000,101386,0.054981562
31,1,2,232631,1233,0.005300239
31,1,1,240833,1593,0.006614542
31,4,2,1197218,198,0.000165383
31,4,1,1240753,332,0.000267579
31,2,2,922583,295,0.000319754
31,2,1,952491,379,0.000397904
31,3,2,1149967,161,0.000140004
31,3,1,1191278,180,0.000151098
31,5,2,1213142,559,0.000460787
31,5,1,1281761,1486,0.001159342
31,6,2,1157042,813,0.000702654
31,6,1,1231578,2322,0.001885386
31,7,2,1085013,868,0.00079999
31,7,1,1125050,2370,0.002106573
31,8,2,1045660,1117,0.001068225
31,8,1,1063614,2599,0.002443556
31,9,1,1064207,3166,0.002974985
31,9,2,1077664,1607,0.001491188
31,10,1,1115403,4516,0.004048761
31,10,2,1142780,2273,0.001989009
31,11,1,1139654,6004,0.005268266
31,11,2,1183989,3320,0.00280408
31,12,1,1117444,7858,0.00703212
31,12,2,1178837,4542,0.00385295
31,13,1,991970,9235,0.009309757
31,13,2,1064860,5608,0.00526642
31,14,1,827528,10662,0.012884156
31,14,2,897655,6840,0.007619854
31,15,1,661012,12023,0.018188777
31,15,2,724946,8370,0.011545688
31,16,1,506351,14062,0.02777125
31,16,2,575303,10701,0.018600633
31,17,1,373035,16286,0.043658102
31,17,2,456325,14531,0.031843533
31,18,1,244486,17720,0.072478588
31,18,2,334586,18070,0.054007042
32,1,2,2001705,10291,0.005141117
32,1,1,2096898,13031,0.006214418
32,4,2,10532377,1180,0.000112035
32,4,1,11030914,1730,0.000156832
32,2,2,7851709,1634,0.000208108
32,2,1,8216185,2064,0.000251211
32,3,2,10016691,1010,0.000100832
32,3,1,10470344,1361,0.000129986
32,5,2,10991984,2609,0.000237355
32,5,1,11539366,6590,0.000571089
32,6,2,11402633,3939,0.000345447
32,6,1,11593533,12034,0.001037992
32,7,1,11402135,12194,0.001069449
32,7,2,11672262,4822,0.000413116
32,8,1,11203448,13614,0.001215162
32,8,2,11556264,6676,0.000577695
32,9,1,11415316,18438,0.001615198
32,9,2,11825994,10771,0.00091079
32,10,1,11824665,28495,0.002409793
32,10,2,12321711,17585,0.001427156
32,11,1,11666542,43371,0.003717554
32,11,2,12309223,27215,0.002210944
32,12,1,10987835,61502,0.005597281
32,12,2,11809859,39006,0.003302834
32,13,1,9432259,77288,0.008194007
32,13,2,10402054,51215,0.004923547
32,14,1,7560809,91976,0.012164836
32,14,2,8615361,64770,0.007517967
32,15,1,5808025,105664,0.018192759
32,15,2,6936208,81950,0.011814813
32,16,1,4510298,127913,0.02836021
32,16,2,5791600,109592,0.018922578
32,17,1,3500325,158514,0.045285509
32,17,2,4965739,152383,0.030686873
32,18,1,2431242,177823,0.073140806
32,18,2,4002162,205598,0.051371734
33,1,2,996274,7217,0.007243991
33,1,1,1043672,9343,0.008952046
33,4,2,5073419,698,0.00013758
33,4,1,5303350,1136,0.000214204
33,2,2,3957790,1054,0.00026631
33,2,1,4134238,1358,0.000328476
33,3,2,4980222,658,0.000132123
33,3,1,5213763,854,0.000163797
33,5,2,5102962,1903,0.000372921
33,5,1,5397345,4695,0.000869872
33,6,2,5237648,2608,0.000497933
33,6,1,5590514,8126,0.001453534
33,7,1,5133816,7931,0.001544855
33,7,2,5182291,3144,0.000606681
33,8,1,5277974,8587,0.00162695
33,8,2,5329248,4402,0.000826008
33,9,1,5425076,11220,0.002068174
33,9,2,5547161,6829,0.00123108
33,10,1,5555533,16619,0.002991432
33,10,2,5742618,10721,0.001866919
33,11,1,5402417,25015,0.004630335
33,11,2,5650177,16091,0.002847875
33,12,1,5076094,36059,0.00710369
33,12,2,5420629,22631,0.004174977
33,13,1,4452755,45646,0.010251182
33,13,2,4859109,29157,0.006000483
33,14,1,3691765,55099,0.014924839
33,14,2,4127375,36807,0.008917775
33,15,1,2927952,64160,0.021912928
33,15,2,3382655,46804,0.013836469
33,16,1,2184779,73753,0.033757648
33,16,2,2705182,59490,0.021991127
33,17,1,1568422,83504,0.053240773
33,17,2,2191145,78517,0.035833776
33,18,1,988799,84086,0.085038516
33,18,2,1649119,100449,0.060910704
34,1,2,71430,444,0.006215876
34,1,1,76240,552,0.007240294
34,4,2,355665,55,0.00015464
34,4,1,374634,68,0.00018151
34,2,2,282340,58,0.000205426
34,2,1,295184,99,0.000335384
34,3,2,346081,35,0.000101132
34,3,1,364074,61,0.000167548
34,5,2,413753,188,0.000454377
34,5,1,447786,394,0.000879885
34,6,2,474749,174,0.000366509
34,6,1,550034,593,0.001078115
34,7,2,350047,183,0.000522787
34,7,1,402678,525,0.001303771
34,8,2,336725,250,0.000742446
34,8,1,368537,512,0.001389277
34,9,2,331186,352,0.001062847
34,9,1,353990,597,0.001686488
34,10,2,363934,488,0.001340902
34,10,1,375817,969,0.002578383
34,11,2,389361,834,0.002141971
34,11,1,401359,1398,0.003483166
34,12,2,384262,1136,0.002956316
34,12,1,401486,2034,0.005066179
34,13,2,334289,1493,0.004466195
34,13,1,349145,2612,0.007481132
34,14,2,270953,1977,0.007296468
34,14,1,275878,3211,0.011639203
34,15,1,211440,3886,0.018378736
34,15,2,223501,2585,0.011565944
34,16,1,170283,4963,0.029145599
34,16,2,197298,3499,0.017734594
34,17,1,140680,6491,0.046140176
34,17,2,178141,5021,0.028185538
34,18,1,102966,7852,0.076258182
34,18,2,153096,7421,0.048472854
35,1,2,1192517,8314,0.006971808
35,1,1,1246843,10748,0.008620171
35,4,2,6624116,894,0.000134961
35,4,1,6947342,1296,0.000186546
35,2,2,4837796,1253,0.000259002
35,2,1,5052692,1670,0.000330517
35,3,2,6326799,702,0.000110957
35,3,1,6602872,974,0.000147512
35,5,2,6748250,2134,0.00031623
35,5,1,7071123,5218,0.000737931
35,6,2,6478755,3023,0.000466602
35,6,1,6546076,8519,0.00130139
35,7,1,6168886,8798,0.001426189
35,7,2,6199102,3775,0.000608959
35,8,1,6126110,10239,0.001671371
35,8,2,6180328,5109,0.000826655
35,9,1,6439976,13166,0.002044418
35,9,2,6541560,7484,0.00114407
35,10,1,6926228,20340,0.002936663
35,10,2,7085657,12816,0.001808724
35,11,1,7081471,31562,0.004456984
35,11,2,7297954,20222,0.002770914
35,12,1,6861483,46264,0.006742566
35,12,2,7149005,29514,0.004128407
35,13,1,5957473,58784,0.009867271
35,13,2,6304805,38369,0.006085676
35,14,1,4779013,69815,0.014608665
35,14,2,5217309,48604,0.009315914
35,15,1,3669970,80787,0.022012986
35,15,2,4219604,62052,0.014705645
35,16,1,2880473,98506,0.034197856
35,16,2,3570013,84234,0.023594872
35,17,1,2231303,121019,0.054236919
35,17,2,3095065,115402,0.037285808
35,18,1,1521228,130977,0.08609952
35,18,2,2469355,153370,0.062109336
36,1,2,424611,3021,0.007114747
36,1,1,445199,3912,0.008787082
36,4,2,2106058,354,0.000168087
36,4,1,2208935,606,0.00027434
36,2,2,1671875,602,0.000360075
36,2,1,1752355,821,0.000468512
36,3,2,2075949,348,0.000167634
36,3,1,2182750,474,0.000217157
36,5,2,2166126,1046,0.00048289
36,5,1,2308389,2417,0.001047051
36,6,2,2239344,1324,0.000591245
36,6,1,2390188,3683,0.001540883
36,7,2,2049341,1593,0.000777323
36,7,1,2128292,3738,0.001756338
36,8,2,1988168,2136,0.001074356
36,8,1,2048638,4106,0.002004258
36,9,2,1991700,3103,0.001557966
36,9,1,2017896,5245,0.002599242
36,10,1,2093329,7746,0.003700326
36,10,2,2095673,4906,0.002341014
36,11,1,2113090,11694,0.005534076
36,11,2,2143474,7631,0.003560108
36,12,1,2045574,16885,0.008254407
36,12,2,2116885,11009,0.005200566
36,13,1,1801784,21880,0.01214352
36,13,2,1907398,14208,0.007448891
36,14,1,1495218,25579,0.017107204
36,14,2,1619533,18057,0.01114951
36,15,1,1201505,29208,0.024309512
36,15,2,1353409,22068,0.016305492
36,16,1,933383,34229,0.036671977
36,16,2,1118986,28028,0.025047677
36,17,1,700245,39446,0.056331712
36,17,2,922126,36828,0.039938143
36,18,1,455876,40548,0.088945239
36,18,2,697234,46092,0.066106931
37,1,2,379055,1882,0.004964979
37,1,1,398424,2310,0.005797844
37,4,2,2015121,267,0.000132498
37,4,1,2114528,384,0.000181601
37,2,2,1526854,340,0.00022268
37,2,1,1597308,449,0.000281098
37,3,2,1943913,246,0.000126549
37,3,1,2035139,262,0.000128738
37,5,2,2066034,608,0.000294284
37,5,1,2182561,1470,0.000673521
37,6,2,2105228,847,0.000402332
37,6,1,2176177,2462,0.001131342
37,7,2,2094829,953,0.00045493
37,7,1,2165227,2479,0.001144915
37,8,2,2112674,1276,0.000603974
37,8,1,2201260,2811,0.001276996
37,9,2,2106464,2025,0.000961327
37,9,1,2170682,3731,0.001718815
37,10,2,2190825,3361,0.001534125
37,10,1,2210915,5379,0.002432929
37,11,1,2237868,8774,0.003920696
37,11,2,2268914,5333,0.002350464
37,12,1,2217646,12878,0.005807058
37,12,2,2290513,8138,0.003552916
37,13,1,2001474,16809,0.00839831
37,13,2,2094288,10786,0.005150199
37,14,1,1653686,20546,0.012424366
37,14,2,1744359,13850,0.007939879
37,15,1,1266427,22995,0.018157383
37,15,2,1367041,17170,0.012559974
37,16,1,950047,27406,0.028846994
37,16,2,1079782,22126,0.020491173
37,17,1,717876,33306,0.046395199
37,17,2,900429,30527,0.033902729
37,18,1,507827,39006,0.076809622
37,18,2,728830,41322,0.056696349
38,1,2,1190009,7637,0.006417599
38,1,1,1242499,9796,0.007884111
38,4,2,6819013,827,0.000121279
38,4,1,7166024,1272,0.000177504
38,2,2,4818750,1075,0.000223087
38,2,1,5036689,1512,0.000300197
38,3,2,6348340,712,0.000112155
38,3,1,6643369,955,0.000143752
38,5,2,7315499,2215,0.000302782
38,5,1,7635938,6118,0.000801211
38,6,2,6970787,3316,0.0004757
38,6,1,7123845,11023,0.001547339
38,7,2,6487978,3895,0.000600341
38,7,1,6546776,10299,0.001573141
38,8,1,6496861,10792,0.00166111
38,8,2,6511929,4954,0.000760758
38,9,1,6910678,13809,0.001998212
38,9,2,7025766,7829,0.001114327
38,10,1,7595847,21359,0.002811931
38,10,2,7760648,12895,0.001661588
38,11,1,7844928,32653,0.004162307
38,11,2,8062560,20360,0.002525253
38,12,1,7600511,47643,0.006268394
38,12,2,7874721,28958,0.003677337
38,13,1,6657252,60889,0.009146266
38,13,2,7019871,38438,0.005475599
38,14,1,5381121,73841,0.013722234
38,14,2,5859709,49728,0.008486428
38,15,1,4231287,87250,0.020620204
38,15,2,4860334,64532,0.013277277
38,16,1,3417610,110621,0.032367941
38,16,2,4270931,90990,0.021304488
38,17,1,2759908,141789,0.051374539
38,17,2,3858480,133420,0.034578383
38,18,1,1961622,162782,0.082983368
38,18,2,3208748,187773,0.058519086
39,1,2,97532,577,0.005916007
39,1,1,101810,696,0.006836264
39,4,2,558649,69,0.000123512
39,4,1,588557,77,0.000130828
39,2,2,397601,62,0.000155935
39,2,1,416187,88,0.000211443
39,3,2,526823,50,9.49085E-05
39,3,1,554142,71,0.000128126
39,5,2,659979,148,0.00022425
39,5,1,670364,352,0.000525088
39,6,2,668940,197,0.000294496
39,6,1,672864,618,0.000918462
39,7,1,568688,633,0.001113088
39,7,2,570994,273,0.000478114
39,8,1,557710,723,0.001296373
39,8,2,575002,330,0.000573911
39,9,1,595204,1047,0.001759061
39,9,2,621134,547,0.000880647
39,10,1,644848,1657,0.002569598
39,10,2,674537,932,0.001381688
39,11,1,652815,2549,0.003904628
39,11,2,692632,1558,0.002249391
39,12,1,621422,3514,0.005654772
39,12,2,661706,2097,0.003169081
39,13,1,538250,4542,0.008438458
39,13,2,576133,2834,0.004919003
39,14,1,425628,5215,0.012252483
39,14,2,465944,3566,0.00765328
39,15,1,324519,6017,0.018541287
39,15,2,373911,4568,0.012216811
39,16,1,253759,7812,0.030785115
39,16,2,321506,6154,0.019141167
39,17,1,208224,10126,0.048630321
39,17,2,297547,9620,0.032331027
39,18,1,154220,12283,0.07964596
39,18,2,259625,13983,0.05385845
40,1,2,481325,3507,0.007286137
40,1,1,498376,4534,0.009097549
40,4,2,2485497,394,0.00015852
40,4,1,2588829,647,0.00024992
40,2,2,1896817,537,0.000283106
40,2,1,1973868,754,0.000381991
40,3,2,2404866,349,0.000145122
40,3,1,2503700,455,0.000181731
40,5,2,2592722,1076,0.000415008
40,5,1,2733934,2735,0.00100039
40,6,2,2662127,1481,0.000556322
40,6,1,2752497,4580,0.001663944
40,7,1,2482471,4509,0.001816335
40,7,2,2507350,1838,0.000733045
40,8,1,2422880,4937,0.002037658
40,8,2,2470752,2509,0.00101548
40,9,1,2489026,6280,0.002523075
40,9,2,2569616,3769,0.001466756
40,10,1,2590059,9647,0.003724626
40,10,2,2707889,6093,0.002250092
40,11,1,2584898,14541,0.005625367
40,11,2,2748761,9121,0.003318222
40,12,1,2494774,21055,0.008439642
40,12,2,2694214,12892,0.004785069
40,13,1,2238829,26856,0.011995557
40,13,2,2473324,16518,0.006678462
40,14,1,1914091,31524,0.016469436
40,14,2,2145885,20714,0.009652894
40,15,1,1559106,35887,0.023017678
40,15,2,1772519,25073,0.014145405
40,16,1,1147247,39296,0.034252432
40,16,2,1386377,31012,0.022369096
40,17,1,801459,43124,0.05380687
40,17,2,1088132,40313,0.037047895
40,18,1,490928,42514,0.086599257
40,18,2,798429,49752,0.062312366
41,1,2,93583,583,0.006229764
41,1,1,98607,811,0.008224568
41,4,2,463414,104,0.000224421
41,4,1,488061,147,0.000301192
41,2,2,369670,111,0.000300268
41,2,1,387037,160,0.000413397
41,3,2,454630,96,0.000211161
41,3,1,480557,100,0.000208092
41,5,2,492574,242,0.000491297
41,5,1,523127,561,0.001072397
41,6,2,474804,236,0.000497047
41,6,1,509692,732,0.001436161
41,7,2,413489,253,0.000611866
41,7,1,443532,602,0.001357287
41,8,2,403530,339,0.000840086
41,8,1,424179,662,0.001560662
41,9,2,407617,487,0.001194749
41,9,1,423149,814,0.001923672
41,10,2,440323,680,0.001544321
41,10,1,452122,1183,0.00261655
41,11,2,463797,1067,0.002300575
41,11,1,475039,1832,0.003856525
41,12,2,457347,1505,0.003290718
41,12,1,466738,2503,0.005362752
41,13,2,401517,1889,0.004704658
41,13,1,408903,3325,0.008131513
41,14,1,332563,3936,0.011835351
41,14,2,333929,2498,0.007480632
41,15,1,257072,4713,0.018333385
41,15,2,271841,3220,0.011845159
41,16,1,205723,5923,0.028791141
41,16,2,235806,4253,0.018036013
